year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,221,350,350,4,4,63.142857142857146,63.142857142857146,True,True,True
2020,234,350,350,4,4,66.85714285714286,66.85714285714286,True,True,True
2021,219,350,350,4,4,62.57142857142857,62.57142857142857,True,True,True
2022,201,350,350,4,4,57.42857142857143,57.42857142857143,False,False,False
2023,222,350,350,4,4,63.42857142857142,63.42857142857142,True,True,True
2024,219,350,350,3,3,62.57142857142857,62.57142857142857,True,True,False
