year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,187,350,350,3,3,53.42857142857142,53.42857142857142,False,False,False
2020,188,350,350,3,3,53.714285714285715,53.714285714285715,False,False,False
2021,169,350,350,2,2,48.285714285714285,48.285714285714285,False,False,False
2022,132,350,350,1,1,37.714285714285715,37.714285714285715,False,False,False
2023,164,350,350,3,3,46.85714285714286,46.85714285714286,False,False,False
2024,155,350,350,2,2,44.285714285714285,44.285714285714285,False,False,False
