year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,229,350,350,4,4,65.42857142857143,65.42857142857143,True,True,True
2020,244,350,350,4,4,69.71428571428572,69.71428571428572,True,True,True
2021,218,350,350,4,4,62.28571428571429,62.28571428571429,True,True,True
2022,212,350,350,4,4,60.57142857142858,60.57142857142858,True,True,True
2023,215,350,350,4,4,61.42857142857143,61.42857142857143,True,True,True
2024,214,350,350,4,4,61.142857142857146,61.142857142857146,True,True,True
