year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,155,350,350,3,3,44.285714285714285,44.285714285714285,False,False,False
2020,146,350,350,2,2,41.714285714285715,41.714285714285715,False,False,False
2021,129,350,350,2,2,36.857142857142854,36.857142857142854,False,False,False
2022,147,350,350,1,1,42.0,42.0,False,False,False
2023,139,350,350,2,2,39.714285714285715,39.714285714285715,False,False,False
2024,128,350,350,1,1,36.57142857142857,36.57142857142857,False,False,False
