year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,263,350,350,4,4,75.14285714285714,75.14285714285714,True,True,True
2020,276,350,350,4,4,78.85714285714286,78.85714285714286,True,True,True
2021,252,350,350,4,4,72.0,72.0,True,True,True
2022,231,350,350,4,4,66.0,66.0,True,True,True
2023,255,348,350,4,4,72.85714285714285,73.27586206896551,True,True,True
2024,259,350,350,4,4,74.0,74.0,True,True,True
