year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,224,350,350,3,3,64.0,64.0,True,True,False
2020,254,350,350,4,4,72.57142857142857,72.57142857142857,True,True,True
2021,227,350,350,4,4,64.85714285714286,64.85714285714286,True,True,True
2022,203,348,350,4,4,57.99999999999999,58.333333333333336,False,False,False
2023,233,350,350,4,4,66.57142857142857,66.57142857142857,True,True,True
2024,235,350,350,3,3,67.14285714285714,67.14285714285714,True,True,False
