year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,278,350,350,4,4,79.42857142857143,79.42857142857143,True,True,True
2020,300,350,350,4,4,85.71428571428571,85.71428571428571,True,True,True
2021,272,350,350,4,4,77.71428571428571,77.71428571428571,True,True,True
2022,261,350,350,4,4,74.57142857142857,74.57142857142857,True,True,True
2023,274,350,350,4,4,78.28571428571428,78.28571428571428,True,True,True
2024,262,350,350,4,4,74.85714285714286,74.85714285714286,True,True,True
