year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,298,350,350,4,4,85.14285714285714,85.14285714285714,True,True,True
2020,302,350,350,4,4,86.28571428571429,86.28571428571429,True,True,True
2021,283,350,350,4,4,80.85714285714286,80.85714285714286,True,True,True
2022,285,350,350,4,4,81.42857142857143,81.42857142857143,True,True,True
2023,289,350,350,4,4,82.57142857142857,82.57142857142857,True,True,True
2024,282,350,350,4,4,80.57142857142857,80.57142857142857,True,True,True
