year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,245,350,350,4,4,70.0,70.0,True,True,True
2020,273,350,350,4,4,78.0,78.0,True,True,True
2021,228,350,350,4,4,65.14285714285715,65.14285714285715,True,True,True
2022,238,350,350,4,4,68.0,68.0,True,True,True
2023,250,350,350,4,4,71.42857142857143,71.42857142857143,True,True,True
2024,234,350,350,4,4,66.85714285714286,66.85714285714286,True,True,True
