year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,118,350,350,1,1,33.714285714285715,33.714285714285715,False,False,False
2020,128,350,350,1,1,36.57142857142857,36.57142857142857,False,False,False
2021,112,350,350,1,1,32.0,32.0,False,False,False
2022,97,350,350,0,0,27.714285714285715,27.714285714285715,False,False,False
2023,119,350,350,1,1,34.0,34.0,False,False,False
2024,120,350,350,0,0,34.285714285714285,34.285714285714285,False,False,False
