year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,243,346,350,3,3,69.42857142857143,70.23121387283237,True,True,False
2020,261,347,350,3,3,74.57142857142857,75.21613832853026,True,True,False
2021,228,343,350,4,4,65.14285714285715,66.47230320699708,True,True,True
2022,225,341,350,4,4,64.28571428571429,65.98240469208211,True,True,True
2023,243,338,350,3,3,69.42857142857143,71.89349112426035,True,True,False
2024,230,345,350,4,4,65.71428571428571,66.66666666666666,True,True,True
