year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,191,350,350,3,3,54.57142857142857,54.57142857142857,False,False,False
2020,221,350,350,4,4,63.142857142857146,63.142857142857146,True,True,True
2021,185,350,350,4,4,52.85714285714286,52.85714285714286,False,False,False
2022,198,350,350,4,4,56.57142857142857,56.57142857142857,False,False,False
2023,183,350,350,4,4,52.28571428571429,52.28571428571429,False,False,False
2024,184,350,350,3,3,52.57142857142857,52.57142857142857,False,False,False
