year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,248,350,350,3,3,70.85714285714285,70.85714285714285,True,True,False
2020,267,350,350,4,4,76.28571428571429,76.28571428571429,True,True,True
2021,241,350,350,4,4,68.85714285714286,68.85714285714286,True,True,True
2022,226,350,350,4,4,64.57142857142857,64.57142857142857,True,True,True
2023,244,350,350,4,4,69.71428571428572,69.71428571428572,True,True,True
2024,224,350,350,3,3,64.0,64.0,True,True,False
