year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,228,350,350,3,3,65.14285714285715,65.14285714285715,True,True,False
2020,241,350,350,4,4,68.85714285714286,68.85714285714286,True,True,True
2021,219,350,350,4,4,62.57142857142857,62.57142857142857,True,True,True
2022,231,350,350,4,4,66.0,66.0,True,True,True
2023,233,350,350,4,4,66.57142857142857,66.57142857142857,True,True,True
2024,216,350,350,4,4,61.71428571428571,61.71428571428571,True,True,True
