year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,257,350,350,4,4,73.42857142857143,73.42857142857143,True,True,True
2020,272,350,350,4,4,77.71428571428571,77.71428571428571,True,True,True
2021,248,350,350,4,4,70.85714285714285,70.85714285714285,True,True,True
2022,250,350,350,4,4,71.42857142857143,71.42857142857143,True,True,True
2023,266,350,350,4,4,76.0,76.0,True,True,True
2024,251,350,350,4,4,71.71428571428572,71.71428571428572,True,True,True
