year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,194,350,350,3,3,55.42857142857143,55.42857142857143,False,False,False
2020,221,350,350,3,3,63.142857142857146,63.142857142857146,True,True,False
2021,199,350,350,4,4,56.85714285714286,56.85714285714286,False,False,False
2022,186,350,350,4,4,53.142857142857146,53.142857142857146,False,False,False
2023,198,350,350,3,3,56.57142857142857,56.57142857142857,False,False,False
2024,197,350,350,4,4,56.285714285714285,56.285714285714285,False,False,False
