year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,99,350,350,0,0,28.285714285714285,28.285714285714285,False,False,False
2020,105,350,350,0,0,30.0,30.0,False,False,False
2021,107,350,350,0,0,30.571428571428573,30.571428571428573,False,False,False
2022,97,350,350,0,0,27.714285714285715,27.714285714285715,False,False,False
2023,106,350,350,1,1,30.28571428571429,30.28571428571429,False,False,False
2024,107,350,350,0,0,30.571428571428573,30.571428571428573,False,False,False
