year,score,solved,total,40_pass,40_pass*,rate,rate*,60_pass,60_pass*,pass
2019,225,349,350,4,4,64.28571428571429,64.46991404011462,True,True,True
2020,237,349,350,3,3,67.71428571428572,67.90830945558739,True,True,False
2021,215,347,350,3,3,61.42857142857143,61.95965417867435,True,True,False
2022,200,348,350,4,4,57.14285714285714,57.47126436781609,False,False,False
2023,225,348,350,3,3,64.28571428571429,64.65517241379311,True,True,False
2024,205,349,350,3,3,58.57142857142858,58.73925501432665,False,False,False
